2025-07-23 12:25:40,0.5719,18.0885
2025-07-23 12:27:00,0.9889,1.4648
2025-07-23 12:28:38,0.9922,2.2584
2025-07-24 10:51:56,0.8122,1.1737
2025-07-24 14:10:46,0.9805,1.4109
2025-07-24 14:11:36,0.8984,0.9144
